age,job,marital,education,balance,housing,loan,contact,duration,campaign,poutcome,y,cluster_id_hierarchical
48,0,1,1,191,1,0,0,238,3,3,0,5
31,9,2,1,373,0,0,0,346,5,3,0,6
57,9,1,1,6164,0,0,0,161,2,3,0,6
53,4,1,2,37,0,0,0,51,9,3,0,6
42,1,1,0,1156,1,0,1,37,1,3,0,5
50,2,1,1,806,1,1,0,141,8,1,0,3
59,0,1,1,2381,0,0,0,173,2,3,0,6
38,7,1,1,-314,1,0,2,66,2,3,0,5
39,1,1,1,285,1,1,2,209,1,3,0,3
28,1,2,0,1199,1,0,0,1011,20,3,0,5
55,4,0,2,481,1,0,1,147,2,0,0,5
33,9,2,2,137,0,0,0,88,4,3,0,6
36,1,2,1,168,1,0,1,52,1,3,0,5
38,0,0,1,156,1,0,2,544,3,3,0,5
28,0,2,1,4745,0,0,1,360,1,2,1,2
32,4,2,2,11797,1,0,0,95,2,3,0,5
35,0,1,1,786,0,1,0,322,1,3,0,4
58,9,1,0,4015,0,0,2,106,3,3,0,6
30,7,1,1,0,1,0,2,20,1,3,0,5
33,1,1,1,331,1,0,0,178,7,1,0,5
36,1,1,1,1554,1,0,2,325,4,3,0,5
32,7,1,1,132,1,1,2,343,2,3,0,3
34,4,2,2,5086,0,0,0,213,4,3,1,2
42,0,1,1,529,1,1,0,193,3,3,0,3
41,4,1,2,4824,0,1,0,168,7,3,0,4
63,5,1,1,474,0,0,0,423,1,3,1,2
38,0,0,2,86,1,0,2,218,1,3,0,5
54,1,1,0,2281,1,0,2,158,1,3,0,5
39,7,1,1,186,1,0,0,433,1,3,0,5
46,1,1,1,137,0,0,2,252,3,3,0,6
37,9,1,2,6968,0,0,0,175,1,3,0,6
76,5,0,0,86,0,0,0,192,1,3,0,6
28,4,2,3,81,0,1,0,158,1,3,0,4
33,7,1,0,6904,0,0,1,114,2,3,0,6
46,6,1,2,137,1,1,2,246,1,3,0,3
30,8,2,1,25,0,0,1,44,1,3,0,6
60,4,1,2,759,0,0,0,136,2,3,0,6
56,3,1,2,1922,1,0,0,247,2,3,0,5
24,8,2,3,3298,1,0,2,227,1,3,0,5
58,5,1,1,764,0,0,0,219,4,3,0,6
79,5,1,0,8556,0,0,1,326,2,2,1,2
32,1,1,1,3514,1,0,2,226,2,3,0,5
33,7,1,0,0,1,0,0,351,2,3,0,5
77,5,1,0,680,0,0,1,341,4,0,0,6
60,3,1,0,0,0,1,1,124,1,3,0,4
54,4,1,2,2819,0,0,0,123,3,3,0,6
30,1,1,0,-518,1,1,2,244,6,3,0,3
50,7,1,1,60,0,1,0,151,8,3,0,4
50,4,1,1,732,0,0,0,736,7,3,0,6
37,9,1,1,2707,1,0,1,109,1,3,0,5
41,9,1,2,177,1,0,1,117,2,3,0,5
49,0,1,1,13229,0,1,1,77,2,3,0,4
41,1,1,0,-204,1,1,2,42,1,3,0,3
40,9,1,1,990,1,0,0,252,3,3,0,5
38,1,1,1,648,1,0,2,179,1,3,0,5
34,9,1,1,50,0,0,0,106,3,3,0,6
49,2,1,1,1916,0,1,1,281,3,3,0,4
72,5,1,0,763,0,0,0,384,2,3,1,2
34,1,1,1,470,1,1,0,217,1,3,0,3
31,9,1,1,0,0,1,0,144,4,3,0,4
33,1,2,1,5739,1,1,0,374,1,3,0,3
31,4,1,2,0,0,0,2,298,1,3,0,6
55,4,1,2,-375,0,0,0,814,2,3,1,2
25,10,1,1,157,1,0,0,33,31,3,0,5
34,4,1,2,1518,1,0,0,128,2,3,0,5
53,4,1,2,1343,0,0,0,129,4,3,0,6
39,4,2,2,-401,1,0,0,274,4,3,0,5
41,4,1,0,5310,1,0,0,984,1,3,1,7
32,1,2,1,2285,1,0,2,413,2,3,0,5
29,0,1,1,22171,1,0,0,44,1,0,0,5
56,4,1,2,856,1,1,0,70,4,1,0,3
19,8,2,3,1169,0,0,0,463,18,3,0,6
39,4,2,2,3797,0,0,0,96,2,3,0,6
32,1,2,1,53,1,0,0,276,1,0,0,5
43,1,1,0,2519,1,0,0,257,2,1,0,5
32,2,1,0,795,0,0,0,131,3,3,0,6
53,0,0,1,0,1,1,0,586,2,3,0,3
52,1,1,1,2087,1,0,0,267,1,0,1,7
43,9,2,1,34,0,0,1,29,1,3,0,6
48,9,1,1,5,0,0,2,65,6,3,0,6
27,9,2,1,15,1,0,0,67,3,3,0,5
27,4,2,2,390,0,0,0,190,1,2,0,6
51,4,1,3,712,0,0,0,287,2,3,0,6
39,0,2,2,2600,1,0,2,77,1,3,0,5
33,1,1,1,-241,1,1,2,169,1,3,0,3
50,1,0,0,1545,1,0,0,25,1,3,0,5
59,5,0,1,1026,0,0,2,669,1,3,1,2
58,3,1,0,435,1,0,1,122,6,3,0,5
54,9,1,2,876,0,0,0,269,3,2,1,2
60,1,1,1,1801,0,0,1,167,1,3,0,6
38,4,1,2,2278,1,1,0,244,1,3,0,3
39,1,1,3,157,1,0,2,99,6,3,0,5
40,0,1,1,1327,1,1,2,76,2,3,0,3
55,1,1,0,284,0,1,1,252,4,3,0,4
36,4,1,2,495,0,0,0,213,3,2,1,2
31,0,2,1,1588,1,0,2,14,1,3,0,5
38,7,1,1,0,1,0,1,121,2,3,0,5
52,4,1,1,428,1,0,2,153,1,3,0,5
45,0,1,0,542,0,0,0,8,5,1,0,6
32,1,1,0,66,0,0,0,244,1,3,0,6
58,1,0,1,314,0,0,2,67,2,3,0,6
35,4,1,2,24,1,0,0,169,1,0,0,5
36,4,2,2,613,0,0,0,86,2,3,0,6
55,5,1,1,1467,0,1,0,277,2,3,0,4
45,1,1,1,192,1,0,0,154,5,1,0,5
49,4,1,1,321,0,0,2,135,3,3,0,6
44,1,1,1,788,1,0,0,392,1,3,0,5
37,1,0,1,48,1,0,2,133,2,3,0,5
35,1,1,1,262,0,0,0,96,2,2,0,6
36,1,1,1,4438,1,0,2,446,1,3,1,7
44,7,2,1,5045,1,0,0,20,6,1,0,5
32,1,2,2,3014,1,0,0,291,2,3,0,5
56,4,1,2,21664,0,0,2,214,8,3,0,6
32,4,1,2,5878,0,0,0,159,2,3,0,6
35,2,1,2,2723,1,1,0,275,4,3,0,3
44,4,1,1,576,1,0,2,128,3,3,0,5
59,2,1,0,0,0,0,1,207,2,0,0,6
31,1,2,2,2197,1,0,2,146,3,3,0,5
60,1,1,3,104,1,0,2,22,1,3,0,5
33,9,2,1,1279,1,0,0,239,2,2,0,5
45,0,1,1,295,1,0,0,92,1,3,0,5
45,1,1,0,2128,1,0,2,149,4,3,0,5
57,0,1,1,367,0,0,1,107,2,3,0,6
36,4,1,2,1477,0,0,0,71,2,3,0,6
30,1,2,0,71,1,0,2,122,6,3,0,5
30,0,2,1,127,1,0,0,16,6,1,0,5
59,10,0,1,2921,0,0,1,251,1,3,0,6
58,4,1,2,16264,0,0,1,215,3,3,0,6
49,5,1,0,1672,0,0,0,128,3,3,0,6
48,9,1,2,9207,0,0,0,445,3,3,0,6
28,9,2,2,356,0,0,0,76,2,3,0,6
59,4,0,0,133,1,0,0,206,1,3,0,5
40,4,1,2,1217,1,1,0,155,1,3,0,3
32,9,0,1,202,1,0,0,429,1,0,0,5
58,1,1,1,590,0,1,2,133,1,3,0,4
28,6,2,2,442,0,0,0,474,3,1,1,2
27,9,2,2,808,1,0,0,578,1,1,0,5
38,4,2,2,427,1,0,0,17,3,0,0,5
53,9,1,2,431,1,0,2,74,1,3,0,5
60,7,1,2,4256,1,0,0,239,3,1,1,7
33,4,0,2,0,1,1,0,275,8,3,0,3
52,7,0,1,238,1,0,0,101,1,1,0,5
64,5,1,2,846,0,0,0,671,1,0,1,2
40,1,2,1,3,0,0,0,998,1,3,1,2
52,0,1,1,693,0,0,2,271,1,3,0,6
28,8,2,1,0,1,0,2,133,3,3,0,5
49,4,1,1,362,1,0,2,84,2,3,0,5
28,9,2,1,618,1,0,0,281,1,3,0,5
29,9,2,2,2893,1,0,2,250,1,3,0,5
87,5,1,0,230,0,0,0,144,1,3,1,2
37,4,0,1,1287,1,0,0,432,1,3,0,5
36,7,1,0,179,0,0,2,411,1,3,0,6
35,6,1,2,980,0,0,0,428,2,0,0,6
33,0,1,2,79,1,0,0,249,2,0,1,7
60,0,1,1,3043,0,0,0,235,3,3,0,6
25,4,2,2,808,0,0,0,267,2,0,1,2
69,5,1,1,745,0,0,1,595,1,3,0,6
41,8,1,1,1309,0,0,2,28,4,3,0,6
48,4,2,1,290,1,0,0,257,2,3,0,5
35,1,0,0,1792,1,0,0,630,6,3,1,7
30,1,2,1,178,1,0,2,747,5,3,0,5
59,4,1,2,0,0,0,0,87,4,3,0,6
32,4,2,2,537,0,0,2,187,3,3,0,6
28,1,2,1,416,1,0,2,452,2,3,0,5
60,1,1,0,1472,0,0,2,36,4,3,0,6
36,4,1,0,3953,1,0,0,277,1,3,0,5
32,4,2,2,112,1,0,0,118,1,3,0,5
34,4,0,2,13204,1,1,0,197,2,3,0,3
58,1,1,1,0,0,1,0,101,5,3,0,4
53,4,1,3,2240,1,0,0,282,2,2,1,7
31,4,1,2,22546,1,0,0,8,6,0,0,5
33,0,1,1,0,1,0,1,1448,7,3,1,7
46,10,0,0,23,0,0,0,344,1,3,0,6
29,1,1,1,228,1,0,0,12,8,0,0,5
37,6,1,1,215,1,0,2,61,1,3,0,5
58,1,1,0,23,1,0,2,91,6,3,0,5
34,4,1,1,293,1,0,2,162,3,3,0,5
34,1,0,1,0,0,1,2,339,1,3,0,4
49,2,1,0,199,0,0,2,113,2,3,0,6
53,0,1,1,459,0,0,0,558,1,3,1,2
42,10,1,1,8131,1,0,2,69,1,3,0,5
40,7,1,1,-378,1,1,0,541,1,0,0,3
30,1,2,0,395,0,0,0,429,1,3,0,6
31,9,0,1,10787,1,0,2,135,2,3,0,5
55,0,1,1,865,1,0,0,96,1,0,0,5
36,4,1,2,340,1,0,0,68,2,3,0,5
31,1,2,1,1882,0,0,0,529,2,3,0,6
26,4,1,2,265,0,0,0,650,2,3,0,6
31,0,1,1,389,1,0,0,69,1,0,0,5
49,0,1,1,0,1,1,0,71,7,3,0,3
54,4,1,2,384,1,0,0,30,7,3,0,5
47,4,0,2,94,1,0,0,9,19,3,0,5
61,4,1,1,1471,0,0,0,331,2,3,0,6
49,1,1,0,937,1,0,2,66,1,3,0,5
51,9,1,1,500,1,0,0,26,6,3,0,5
53,1,1,0,25,1,0,2,266,3,3,0,5
35,4,1,2,365,0,0,0,168,2,3,0,6
25,10,2,1,34,0,1,2,316,1,3,0,4
79,5,1,0,429,0,0,1,1006,2,3,1,2
53,9,1,0,6839,1,0,0,77,1,3,0,5
21,8,2,1,6,0,0,2,622,1,3,0,6
33,1,1,1,467,1,0,2,494,2,3,0,5
40,6,0,1,1876,0,1,2,269,1,3,0,4
34,2,1,1,1847,1,0,0,543,3,0,0,5
52,11,1,0,247,0,0,0,268,6,3,0,6
27,0,1,1,897,0,0,0,397,1,3,1,2
57,7,0,1,4664,0,0,0,22,4,0,0,6
51,6,0,1,1291,1,0,2,51,2,3,0,5
31,8,2,2,64,0,0,0,208,1,2,0,6
49,10,1,2,-471,1,0,0,77,3,0,0,5
32,4,2,2,1160,1,1,2,450,2,3,0,3
28,0,2,2,14,0,0,0,201,1,3,0,6
33,1,1,1,26,1,0,0,342,3,1,0,5
50,1,1,3,452,0,0,0,181,2,3,0,6
42,1,2,1,382,1,0,0,294,1,3,0,5
45,0,1,3,2033,0,0,0,123,1,0,0,6
34,10,1,1,0,1,0,0,172,1,3,0,5
56,0,0,3,789,1,0,0,1022,1,0,0,5
33,1,2,1,142,1,0,0,123,1,1,0,5
34,0,1,1,645,1,0,2,420,1,3,0,5
37,1,1,3,897,1,0,0,119,2,0,0,5
37,1,1,1,103,1,0,0,153,1,3,0,5
35,0,2,1,847,1,0,0,85,2,3,0,5
38,11,2,2,0,0,0,0,260,3,2,1,2
32,1,1,1,517,1,0,2,528,1,3,0,5
52,9,2,2,1308,1,0,2,361,1,3,0,5
49,7,1,1,66,1,1,0,59,4,3,0,3
46,4,0,1,361,1,0,2,86,7,3,0,5
42,2,1,0,66,1,1,0,139,1,3,0,3
36,1,1,3,70,1,0,2,219,4,3,0,5
32,7,1,1,180,1,0,1,45,2,3,0,5
49,9,1,2,279,1,0,2,168,4,3,0,5
46,7,1,1,4,0,0,0,268,1,1,1,2
40,2,1,1,1416,1,0,2,210,2,3,0,5
36,0,1,1,465,1,0,2,160,1,3,0,5
36,0,1,1,998,1,0,2,1044,2,3,0,5
34,9,1,1,550,0,1,0,601,1,3,0,4
46,4,1,2,1285,1,0,2,89,1,3,0,5
32,7,1,2,4908,0,1,0,491,2,3,0,4
32,10,2,2,336,1,0,2,139,1,3,0,5
32,4,2,2,131,0,0,2,267,3,3,0,6
43,4,1,2,348,0,1,0,88,3,3,0,4
25,6,2,2,453,1,0,0,134,1,3,0,5
55,0,1,1,1102,1,0,2,126,2,3,0,5
24,0,2,1,926,1,1,0,191,1,3,0,3
40,4,0,2,502,1,0,0,267,4,1,0,5
38,4,2,2,8669,1,0,1,5,3,0,0,5
48,1,2,0,316,0,0,2,560,2,3,0,6
36,4,1,2,9324,1,0,0,138,8,3,0,5
57,4,1,2,0,0,0,0,188,4,3,0,6
45,0,1,1,72,1,1,0,262,2,0,0,3
33,6,2,2,61,0,0,0,836,3,3,1,2
38,9,2,1,173,0,0,0,150,4,3,0,6
26,7,2,1,-162,1,0,0,44,2,3,0,5
30,4,2,2,47,0,1,0,11,17,3,0,4
55,7,0,2,1983,1,0,1,123,1,3,0,5
34,1,1,1,326,1,1,2,150,2,3,0,3
60,0,1,1,2552,0,1,0,255,2,1,0,4
36,4,2,2,1283,0,0,0,92,5,3,0,6
65,3,1,0,2179,1,0,0,112,7,3,0,5
39,6,1,2,1047,0,0,2,554,1,3,1,2
52,1,1,0,36,0,0,0,109,2,3,0,6
55,9,1,1,-308,0,0,0,781,1,3,1,2
26,4,2,2,1177,0,0,0,116,1,3,0,6
40,6,1,0,2077,1,0,0,363,1,1,0,5
52,2,1,1,0,0,0,0,82,2,3,0,6
29,6,1,2,1,0,0,0,167,3,3,0,6
41,1,1,0,7735,1,0,0,220,1,0,0,5
30,9,2,2,1922,1,0,0,546,1,3,0,5
28,8,2,1,153,0,0,0,1124,2,3,1,2
26,1,1,1,2770,1,0,2,141,1,3,0,5
58,4,1,1,139,0,0,0,188,1,1,0,6
29,4,2,2,21,1,0,0,107,4,0,0,5
48,9,1,1,178,1,0,2,320,4,3,0,5
35,1,1,1,444,1,0,0,244,3,3,0,5
26,7,2,1,209,1,0,0,319,2,3,0,5
49,1,1,3,3096,0,0,2,147,2,3,0,6
34,0,1,1,5320,0,0,0,114,6,1,0,6
32,7,1,1,4885,1,1,0,400,2,3,0,3
31,0,1,1,0,1,1,0,79,3,3,0,3
48,10,1,0,5462,0,0,2,29,4,3,0,6
40,1,1,1,6767,1,0,0,97,2,3,0,5
42,9,0,1,2974,1,0,2,187,5,3,0,5
48,9,1,1,427,0,0,2,201,1,3,0,6
38,7,1,1,8876,0,0,0,280,1,0,0,6
53,4,1,2,146,0,0,2,150,1,3,0,6
59,5,0,1,319,0,0,0,129,1,3,0,6
28,10,2,1,304,0,0,0,516,1,3,0,6
41,1,1,0,389,1,0,2,127,2,3,0,5
50,4,2,0,766,0,0,2,174,2,3,0,6
31,0,1,1,0,1,0,0,82,5,3,0,5
30,9,2,1,3107,1,0,2,1516,2,3,0,5
59,0,0,1,174,1,0,2,204,1,3,0,5
33,9,0,1,-305,0,1,2,109,1,3,0,4
35,6,1,1,670,0,0,0,378,1,3,0,6
30,4,2,2,6164,1,0,2,152,11,3,0,5
71,5,1,1,2850,0,0,0,185,1,3,1,2
30,7,2,0,79,1,0,0,317,1,3,0,5
24,7,1,1,110,1,0,2,27,1,3,0,5
34,9,2,1,5039,0,0,0,205,6,3,0,6
34,1,1,1,360,1,0,1,46,1,0,0,5
52,0,1,1,199,0,0,0,978,2,1,0,6
33,6,2,1,238,1,1,0,45,5,3,0,3
38,1,1,1,5092,1,0,2,145,6,3,0,5
41,0,0,1,1088,1,0,0,138,1,3,0,5
42,4,0,2,221,1,0,2,720,2,3,0,5
38,1,0,1,889,0,1,2,362,1,3,0,4
48,1,1,0,750,1,0,0,90,6,3,0,5
34,9,2,1,0,1,1,2,214,1,3,0,3
46,1,1,0,1291,1,0,0,142,3,0,0,5
33,9,1,1,1844,1,0,2,241,3,3,0,5
40,4,1,2,89,1,1,1,148,6,3,0,3
36,0,1,1,4280,0,0,2,227,6,3,0,6
32,9,2,1,0,0,0,0,126,2,3,0,6
33,1,1,1,625,1,0,2,410,1,3,0,5
55,9,1,3,574,1,0,0,243,2,3,0,5
58,4,1,0,320,1,0,2,171,2,3,0,5
25,9,2,2,468,1,0,2,147,1,3,0,5
47,7,1,1,440,1,0,2,91,1,3,0,5
40,10,1,1,0,1,0,0,332,1,0,0,5
59,5,1,1,5706,1,0,0,471,2,3,0,5
40,4,1,2,7780,0,0,1,364,1,1,0,6
30,4,1,1,-559,1,1,0,98,1,0,0,3
25,2,2,2,16874,1,1,0,117,2,3,0,3
58,5,1,0,1987,0,0,1,185,4,3,0,6
39,2,1,3,98,1,0,1,59,3,1,0,5
40,6,1,2,642,0,0,0,147,3,3,0,6
38,1,1,1,526,1,1,2,553,2,3,0,3
66,4,2,2,6483,0,0,0,275,1,3,0,6
47,4,1,2,2306,0,0,1,239,4,3,1,2
37,1,1,1,954,1,0,2,402,9,3,0,5
36,4,2,2,-679,1,1,0,172,1,0,0,3
50,1,1,0,-1,0,0,0,195,2,3,0,6
76,5,1,0,2590,0,0,1,68,12,3,0,6
58,4,2,2,331,0,1,0,82,3,3,0,4
42,0,1,1,4209,1,0,2,57,6,3,0,5
58,7,0,1,462,0,0,0,495,1,2,1,2
28,6,2,2,0,1,0,0,479,1,3,0,5
41,9,1,1,0,0,0,0,141,2,3,0,6
30,4,1,2,151,0,0,0,82,4,3,0,6
32,4,0,2,883,1,0,0,798,1,1,1,7
27,7,2,1,266,0,1,0,232,1,3,0,4
48,4,1,2,0,0,0,0,60,5,3,0,6
36,9,1,2,491,1,0,2,103,3,3,0,5
54,4,1,2,3,0,1,0,443,1,3,0,4
36,1,1,1,198,1,0,2,400,2,3,0,5
52,3,1,1,14363,0,0,2,132,1,3,0,6
34,9,0,1,0,1,1,0,374,16,3,0,3
43,9,1,1,136,0,0,0,363,7,3,1,2
32,4,2,2,28,0,0,0,111,2,3,0,6
33,4,2,2,335,0,0,0,130,4,3,0,6
51,3,1,3,174,0,0,1,308,3,3,0,6
39,10,1,1,270,1,0,2,116,1,3,0,5
44,4,2,2,1206,0,0,0,160,2,3,0,6
49,3,0,0,198,1,0,2,205,3,3,0,5
25,9,1,2,914,1,0,0,185,2,3,0,5
39,6,1,1,31,1,0,0,61,2,0,0,5
54,9,1,1,0,0,0,1,159,2,2,0,6
32,4,2,2,347,1,0,0,213,1,0,0,5
36,4,1,2,860,1,0,2,294,15,3,0,5
54,9,1,1,89,1,0,0,140,3,3,0,5
31,9,1,1,0,1,1,0,71,1,1,0,3
45,7,1,1,0,0,1,0,47,7,3,0,4
31,0,2,1,68,1,0,0,570,2,3,0,5
45,9,1,1,-149,1,0,0,287,2,3,0,5
33,7,0,1,2411,1,0,0,130,1,0,1,7
46,4,0,2,225,1,0,0,201,1,1,0,5
43,11,2,2,2731,0,0,0,11,7,3,0,6
50,4,1,2,112,1,0,0,70,5,1,0,5
44,4,0,2,0,0,0,0,54,2,3,0,6
42,7,1,1,3620,1,0,2,22,16,3,0,5
26,1,2,1,179,0,0,0,103,3,3,0,6
47,0,2,1,1544,1,0,0,104,1,0,0,5
48,1,1,0,199,0,0,1,29,2,3,0,6
60,1,1,3,231,1,0,2,57,2,3,0,5
27,0,0,1,76,1,0,2,236,1,3,0,5
30,10,2,2,302,0,0,0,528,3,3,1,2
28,0,2,1,189,1,0,0,68,2,3,0,5
58,5,1,0,565,0,0,1,876,1,3,1,2
37,2,1,2,310,0,0,0,76,1,3,0,6
36,7,1,1,1746,1,0,2,99,1,3,0,5
39,9,1,1,6,1,0,0,122,3,0,0,5
52,10,1,0,-110,0,1,0,141,1,3,0,4
55,5,1,1,2749,1,1,2,58,2,3,0,3
30,4,2,2,6495,0,0,0,78,3,3,0,6
36,1,2,1,35,1,0,2,435,3,3,0,5
39,0,1,1,-650,0,0,0,123,2,0,0,6
47,1,1,0,292,0,1,1,210,3,3,0,4
42,3,2,0,5774,1,0,2,54,2,3,0,5
42,4,1,1,2416,1,0,2,138,4,3,0,5
58,5,1,1,35,0,0,0,336,7,3,0,6
68,5,1,1,19317,1,0,0,249,1,3,1,7
43,9,1,1,50,0,0,2,63,1,3,0,6
44,1,1,1,-674,1,0,2,257,1,3,0,5
49,9,1,2,3726,0,0,0,875,2,3,1,2
57,5,1,2,1180,1,1,2,191,2,3,0,3
61,6,0,2,6610,0,0,0,481,2,3,1,2
36,0,2,1,319,1,0,0,120,2,3,0,5
31,1,1,1,1545,1,1,0,207,1,3,0,3
51,9,1,2,1315,0,0,1,303,2,3,0,6
31,9,2,2,424,0,0,0,93,2,3,0,6
56,1,1,0,151,0,0,0,128,1,3,0,6
30,9,2,2,-970,0,1,0,194,2,3,0,4
38,7,1,1,-762,1,1,2,408,2,3,0,3
35,7,1,1,181,1,0,0,5,3,3,0,5
31,1,1,3,-120,1,0,0,231,2,3,0,5
39,0,0,1,1022,1,0,2,20,3,3,0,5
50,4,1,2,78,1,0,0,218,3,1,0,5
39,9,1,2,209,0,0,2,36,2,3,0,6
26,0,1,1,2469,0,0,0,136,8,3,0,6
55,9,1,1,0,0,0,0,336,1,3,0,6
43,1,0,0,328,0,1,0,192,1,3,0,4
34,3,1,2,0,0,0,0,141,1,0,0,6
51,6,1,0,307,1,1,2,65,2,3,0,3
31,4,1,2,1384,1,0,0,203,2,1,0,5
32,4,1,2,0,0,0,0,104,9,3,0,6
53,9,1,1,719,1,0,2,230,1,3,0,5
44,4,0,2,0,0,0,0,71,1,3,0,6
38,2,1,2,6704,1,0,2,205,2,3,0,5
47,6,1,2,4543,1,0,2,162,1,3,0,5
36,4,1,2,0,1,0,2,145,2,3,0,5
30,4,2,2,149,1,0,2,220,2,3,0,5
46,1,1,1,-1400,1,0,1,309,3,0,0,5
33,2,1,1,-118,1,1,2,421,3,3,0,3
43,1,1,1,2160,0,0,0,261,1,2,1,2
38,4,1,2,3452,0,0,0,132,2,3,0,6
27,9,2,1,842,0,0,0,273,1,1,0,6
38,4,1,3,3576,0,0,0,349,2,2,1,2
41,10,1,2,1666,0,0,2,291,3,3,0,6
29,9,1,1,0,1,0,0,83,6,3,0,5
39,7,1,1,0,1,0,2,793,2,3,0,5
42,1,2,0,1628,1,0,0,119,1,2,0,5
47,7,1,1,51,1,1,2,312,1,3,0,3
30,1,2,1,447,0,0,2,103,6,3,0,6
34,0,1,1,396,1,0,0,101,3,3,0,5
45,3,1,0,4994,0,0,2,48,1,3,0,6
43,0,1,1,3215,1,0,0,228,3,3,0,5
59,1,1,0,2814,0,0,2,81,3,3,0,6
50,9,1,1,0,0,0,0,152,2,3,0,6
39,1,1,1,293,1,0,2,160,3,3,0,5
36,9,1,1,474,1,0,2,59,1,3,0,5
44,1,1,1,16178,1,0,0,297,1,3,0,5
36,9,1,2,0,0,0,0,147,2,3,0,6
27,4,2,2,88,0,0,0,143,1,3,0,6
29,7,1,1,308,1,0,2,75,1,3,0,5
70,5,1,1,1164,0,0,1,338,3,0,0,6
44,4,1,2,13893,0,0,2,29,2,3,0,6
55,4,1,2,0,1,0,2,159,2,3,0,5
36,9,0,1,-435,1,0,2,85,8,3,0,5
28,9,2,1,389,1,0,0,15,7,3,0,5
50,4,0,2,356,0,0,0,198,2,1,0,6
49,9,1,1,2718,0,0,2,114,2,3,0,6
71,5,0,2,261,0,0,0,1117,2,3,0,6
31,0,2,1,757,0,0,0,343,2,3,0,6
45,4,2,2,16,0,0,0,59,2,3,0,6
42,1,1,1,-422,0,0,0,31,1,3,0,6
45,0,1,1,248,0,0,0,212,2,3,0,6
47,9,1,0,145,1,0,2,157,6,3,0,5
60,5,0,1,598,0,1,0,96,1,3,0,4
35,4,1,2,949,1,0,2,245,2,3,0,5
31,9,2,2,614,0,0,0,72,4,3,0,6
33,1,1,0,1209,1,0,0,700,1,3,0,5
50,6,1,2,202,1,0,0,107,1,0,0,5
51,1,1,1,1840,1,0,0,312,3,3,0,5
34,9,1,1,114,1,1,0,153,1,1,0,3
56,7,1,1,-229,0,1,0,55,10,3,0,4
29,7,1,1,182,1,0,1,38,3,3,0,5
31,1,1,1,401,0,0,0,96,3,3,0,6
44,9,0,3,759,1,0,2,397,1,3,0,5
55,5,1,1,4194,0,1,1,208,3,3,0,4
35,8,2,3,0,0,0,1,122,3,3,0,6
36,9,1,2,629,1,1,0,109,1,0,0,3
54,5,1,1,153,1,1,2,74,1,3,0,3
32,4,1,2,553,1,0,0,72,1,3,0,5
36,4,0,2,1057,0,0,0,383,2,3,0,6
60,5,1,1,78,1,0,2,113,3,3,0,5
32,9,2,1,-28,0,1,2,400,1,3,0,4
57,4,1,2,929,0,0,0,387,8,3,0,6
34,1,1,0,428,1,0,0,59,2,3,0,5
27,8,2,1,268,1,0,0,528,1,0,0,5
52,4,2,2,83,0,0,0,1223,6,3,1,2
45,0,0,3,998,1,0,1,38,2,3,0,5
58,0,2,1,2223,0,0,0,1139,2,2,0,6
39,1,2,0,6,1,0,0,286,2,3,0,5
48,1,2,1,312,1,1,0,369,2,3,0,3
36,4,2,1,0,0,0,0,333,5,3,0,6
31,9,2,1,691,1,0,0,198,1,3,0,5
41,4,1,2,771,1,0,0,106,8,3,0,5
30,6,2,1,192,0,0,0,423,1,3,0,6
57,5,1,2,0,0,0,0,116,4,3,0,6
29,0,2,1,1070,1,0,2,30,1,1,1,7
29,7,0,1,84,1,0,0,1101,2,3,1,7
30,4,2,2,2,0,0,0,102,1,0,0,6
44,4,1,2,1242,1,0,0,384,6,3,0,5
33,8,2,3,5969,0,0,0,156,2,0,0,6
56,0,0,1,3337,1,0,1,99,3,3,0,5
26,7,2,1,1347,0,0,1,280,6,1,1,2
52,9,1,1,64,0,0,1,20,2,3,0,6
32,4,2,1,249,1,0,2,258,1,3,0,5
36,9,2,1,0,0,0,0,85,6,3,0,6
26,1,1,1,128,0,0,2,355,1,3,0,6
37,1,1,1,196,1,0,2,66,3,3,0,5
34,9,1,1,351,1,0,0,467,1,3,0,5
26,7,2,1,5533,1,0,0,582,2,0,0,5
32,7,1,1,38,1,0,0,744,1,3,1,7
30,4,2,2,35,0,0,0,185,4,3,0,6
27,9,2,1,235,1,0,0,13,5,3,0,5
42,0,2,1,30,1,0,0,98,1,0,0,5
33,1,2,0,92,1,0,2,127,1,3,0,5
37,1,1,1,67,0,0,2,45,2,3,0,6
45,1,1,1,4022,1,0,0,244,3,3,0,5
36,2,1,2,3057,0,0,2,2769,4,3,1,2
39,4,2,2,0,1,0,0,561,4,0,0,5
33,4,2,2,349,0,0,0,182,1,3,0,6
47,7,1,1,2322,0,0,0,618,1,3,0,6
49,2,1,1,167,1,1,2,198,3,3,0,3
46,4,0,1,558,0,0,0,126,6,3,0,6
31,7,1,1,-230,1,1,0,715,1,3,0,3
43,10,0,1,4094,1,0,0,63,1,3,0,5
30,1,2,1,239,1,0,2,412,1,3,1,7
43,4,0,2,497,0,0,0,66,1,0,0,6
42,1,1,1,179,1,0,0,96,1,3,0,5
30,0,2,2,305,0,0,0,633,1,2,1,2
33,4,2,2,-67,1,0,2,364,1,3,0,5
41,0,1,1,4539,0,0,2,298,3,3,0,6
29,1,2,1,770,1,0,0,341,1,3,0,5
38,10,1,1,-673,1,0,2,364,1,3,0,5
29,9,1,2,858,1,0,0,234,7,0,0,5
